ST,CB,PB,GO,CA,Methodology,Rebal.,Cost,Volatility,Return_1M,Return_3M,Return_6M,Return_9M,Return_12M
80,0,0,10,10,DCA,YES,181,5.656362302733976,0.13,-14.0,3.98,4.13,9.7
80,0,0,5,15,1-OFF,NO,172,6.2576290697908,-0.1,-15.93,-4.63,-1.79,5.3
80,0,0,5,15,1-OFF,YES,172,6.319393221711725,-0.1,-15.78,-4.12,-1.25,5.97
80,0,0,5,15,DCA,NO,172,6.2629311268777395,-0.1,-14.12,2.58,4.23,10.43
80,0,0,5,15,DCA,YES,172,5.653912002140463,-0.03,-13.99,3.51,3.61,9.32
80,0,0,0,20,1-OFF,NO,163,6.156779031720882,-0.28,-16.07,-5.44,-2.94,4.11
80,0,0,0,20,1-OFF,YES,163,6.193458519379143,-0.28,-15.87,-4.8,-2.24,4.86
80,0,0,0,20,DCA,NO,163,6.261913197474382,-0.28,-14.15,2.08,3.69,9.98
80,0,0,0,20,DCA,YES,163,5.651553441678306,-0.18,-13.98,3.05,3.09,8.94
75,25,0,0,0,1-OFF,NO,173,5.895355138260727,0.01,-15.16,-3.14,-1.57,4.83
75,25,0,0,0,1-OFF,YES,173,5.977604854939186,0.01,-15.0,-2.67,-0.95,5.6
75,25,0,0,0,DCA,NO,173,6.25572931959271,0.01,-13.76,3.43,3.92,9.52
75,25,0,0,0,DCA,YES,173,5.622278113629529,0.08,-13.62,4.11,3.24,8.51
75,20,5,0,0,1-OFF,NO,182,5.804777929504141,0.09,-14.95,-3.33,-1.71,4.65
75,20,5,0,0,1-OFF,YES,182,5.895240359798966,0.09,-14.83,-2.85,-1.08,5.41
75,20,5,0,0,DCA,NO,182,6.254612968740926,0.09,-13.59,3.15,3.78,9.36
75,20,5,0,0,DCA,YES,182,5.619182783206908,0.17,-13.47,3.86,3.1,8.33
75,20,0,5,0,1-OFF,NO,178,5.9882362696647,0.14,-15.0,-2.72,-0.66,5.83
75,20,0,5,0,1-OFF,YES,178,6.084384279455473,0.14,-14.88,-2.31,-0.14,6.54
75,20,0,5,0,DCA,NO,178,6.256964410823425,0.14,-13.64,3.64,4.37,9.94
75,20,0,5,0,DCA,YES,178,5.62614953395299,0.19,-13.52,4.34,3.7,8.87
75,20,0,0,5,1-OFF,NO,169,5.863625883898962,-0.04,-15.14,-3.53,-1.81,4.63
75,20,0,0,5,1-OFF,YES,169,5.940086093920929,-0.04,-14.97,-3.01,-1.15,5.43
75,20,0,0,5,DCA,NO,169,6.255912886498994,-0.04,-13.66,3.14,3.83,9.49
75,20,0,0,5,DCA,YES,169,5.623673600441425,0.03,-13.51,3.87,3.18,8.49
75,15,10,0,0,1-OFF,NO,190,5.716318087408922,0.16,-14.74,-3.52,-1.85,4.46
75,15,10,0,0,1-OFF,YES,190,5.814347645015639,0.17,-14.65,-3.02,-1.2,5.22
75,15,10,0,0,DCA,NO,190,6.253498007501448,0.16,-13.42,2.87,3.63,9.2
75,15,10,0,0,DCA,YES,190,5.6160830557450705,0.25,-13.31,3.61,2.96,8.15
75,15,5,5,0,1-OFF,NO,187,5.894141495160262,0.22,-14.79,-2.91,-0.79,5.64
75,15,5,5,0,1-OFF,YES,187,5.999129565392484,0.22,-14.71,-2.49,-0.27,6.35
75,15,5,5,0,DCA,NO,187,6.255850797696602,0.22,-13.46,3.35,4.22,9.78
75,15,5,5,0,DCA,YES,187,5.623043315052293,0.27,-13.37,4.09,3.55,8.68
75,15,5,0,5,1-OFF,NO,178,5.774606185224524,0.03,-14.93,-3.72,-1.95,4.45
75,15,5,0,5,1-OFF,YES,178,5.858749953463887,0.03,-14.79,-3.19,-1.27,5.24
75,15,5,0,5,DCA,NO,178,6.254797738724733,0.03,-13.49,2.85,3.68,9.33
75,15,5,0,5,DCA,YES,178,5.620575644022436,0.11,-13.36,3.62,3.04,8.3
75,15,0,10,0,1-OFF,NO,183,6.102907426337008,0.27,-14.84,-2.3,0.26,6.83
75,15,0,10,0,1-OFF,YES,183,6.207146161578492,0.27,-14.76,-1.96,0.66,7.48
75,15,0,10,0,DCA,NO,183,6.258223647735376,0.27,-13.51,3.84,4.81,10.36
75,15,0,10,0,DCA,YES,183,5.63007243856776,0.29,-13.42,4.57,4.16,9.23
75,15,0,5,5,1-OFF,NO,174,5.953831647005193,0.09,-14.98,-3.11,-0.9,5.63
75,15,0,5,5,1-OFF,YES,174,6.0451383096073785,0.09,-14.84,-2.65,-0.34,6.37
75,15,0,5,5,DCA,NO,174,6.257149246159087,0.09,-13.53,3.34,4.27,9.91
75,15,0,5,5,DCA,YES,174,5.627524520873138,0.14,-13.41,4.1,3.64,8.84
75,15,0,0,10,1-OFF,NO,165,5.833898784398338,-0.1,-15.12,-3.92,-2.05,4.44
75,15,0,0,10,1-OFF,YES,165,5.903839772755876,-0.1,-14.93,-3.35,-1.35,5.25
75,15,0,0,10,DCA,NO,165,6.256099190529189,-0.1,-13.56,2.84,3.74,9.46
75,15,0,0,10,DCA,YES,165,5.625068528255646,-0.02,-13.4,3.63,3.12,8.46
75,10,15,0,0,1-OFF,NO,199,5.630088040576802,0.24,-14.53,-3.72,-1.98,4.28
75,10,15,0,0,1-OFF,YES,199,5.735008987757303,0.24,-14.48,-3.2,-1.33,5.03
75,10,15,0,0,DCA,NO,199,6.252384451419042,0.24,-13.25,2.58,3.49,9.04
75,10,15,0,0,DCA,YES,199,5.612978942789162,0.33,-13.16,3.36,2.81,7.96
75,10,10,5,0,1-OFF,NO,195,5.801966133984427,0.3,-14.58,-3.1,-0.93,5.46
75,10,10,5,0,1-OFF,YES,195,5.915220826523657,0.3,-14.53,-2.67,-0.4,6.16
75,10,10,5,0,DCA,NO,195,6.254738556184745,0.3,-13.29,3.07,4.07,9.62
75,10,10,5,0,DCA,YES,195,5.619932655589541,0.36,-13.21,3.83,3.41,8.5
75,10,10,0,5,1-OFF,NO,186,5.687783287911255,0.11,-14.72,-3.92,-2.08,4.26
75,10,10,0,5,1-OFF,YES,186,5.778935765135613,0.11,-14.62,-3.36,-1.4,5.05
75,10,10,0,5,DCA,NO,186,6.253683990004547,0.11,-13.32,2.57,3.54,9.17
75,10,10,0,5,DCA,YES,186,5.61747327779732,0.2,-13.2,3.37,2.9,8.12
75,10,5,10,0,1-OFF,NO,192,6.005905628563716,0.35,-14.63,-2.49,0.12,6.64
75,10,5,10,0,1-OFF,YES,192,6.11935050786198,0.35,-14.58,-2.13,0.53,7.29
75,10,5,10,0,DCA,NO,192,6.257112829252992,0.35,-13.33,3.56,4.66,10.2
75,10,5,10,0,DCA,YES,192,5.626955413659341,0.38,-13.27,4.31,4.01,9.04
75,10,5,5,5,1-OFF,NO,183,5.861158954239403,0.16,-14.77,-3.3,-1.03,5.45
75,10,5,5,5,1-OFF,YES,183,5.960837111781972,0.16,-14.67,-2.83,-0.47,6.18
75,10,5,5,5,DCA,NO,183,6.256036827912285,0.16,-13.36,3.06,4.13,9.75
75,10,5,5,5,DCA,YES,183,5.6244156376326115,0.22,-13.26,3.85,3.49,8.66
75,10,5,0,10,1-OFF,NO,174,5.746503908228589,-0.02,-14.91,-4.12,-2.18,4.25
75,10,5,0,10,1-OFF,YES,174,5.823572940809439,-0.02,-14.76,-3.52,-1.47,5.06
75,10,5,0,10,DCA,NO,174,6.254985255120751,-0.02,-13.39,2.55,3.59,9.3
75,10,5,0,10,DCA,YES,174,5.6219679251408134,0.06,-13.25,3.38,2.98,8.28
75,10,0,15,0,1-OFF,NO,188,6.237345384835685,0.41,-14.68,-1.88,1.17,7.83
75,10,0,15,0,1-OFF,YES,188,6.3446272475008625,0.4,-14.64,-1.6,1.47,8.43
75,10,0,15,0,DCA,NO,188,6.259506412607545,0.41,-13.38,4.05,5.25,10.78
75,10,0,15,0,DCA,YES,188,5.6340463228983095,0.4,-13.32,4.79,4.61,9.58
75,10,0,10,5,1-OFF,NO,179,6.066214413536566,0.22,-14.82,-2.69,0.02,6.63
75,10,0,10,5,1-OFF,YES,179,6.166368541737648,0.22,-14.72,-2.3,0.46,7.31
75,10,0,10,5,DCA,NO,179,6.258409771889041,0.22,-13.4,3.54,4.71,10.33
75,10,0,10,5,DCA,YES,179,5.6314270359983665,0.24,-13.31,4.33,4.09,9.2
75,10,0,5,10,1-OFF,NO,170,5.921316244291882,0.03,-14.96,-3.5,-1.13,5.44
75,10,0,5,10,1-OFF,YES,170,6.007091394502227,0.03,-14.81,-2.99,-0.54,6.19
75,10,0,5,10,DCA,NO,170,6.257336802797869,0.03,-13.43,3.04,4.18,9.88
75,10,0,5,10,DCA,YES,170,5.628898896780705,0.09,-13.3,3.86,3.58,8.82
75,10,0,0,15,1-OFF,NO,161,5.806231788790308,-0.16,-15.1,-4.32,-2.29,4.24
75,10,0,0,15,1-OFF,YES,161,5.868900472775921,-0.15,-14.9,-3.69,-1.55,5.08
75,10,0,0,15,DCA,NO,161,6.256288242092512,-0.16,-13.46,2.54,3.65,9.42
75,10,0,0,15,DCA,YES,161,5.626462874079944,-0.07,-13.29,3.39,3.06,8.44
75,5,20,0,0,1-OFF,NO,208,5.546204652735572,0.32,-14.32,-3.91,-2.12,4.09
75,5,20,0,0,1-OFF,YES,208,5.657310164827487,0.32,-14.3,-3.38,-1.46,4.84
75,5,20,0,0,DCA,NO,208,6.251272316142816,0.32,-13.07,2.3,3.34,8.88
75,5,20,0,0,DCA,YES,208,5.6098704563110555,0.42,-13.01,3.1,2.67,7.78
75,5,15,5,0,1-OFF,NO,204,5.711815298249826,0.37,-14.37,-3.3,-1.07,5.27
75,5,15,5,0,1-OFF,YES,204,5.832735819402931,0.37,-14.36,-2.84,-0.53,5.97
75,5,15,5,0,DCA,NO,204,6.253627701627119,0.37,-13.12,2.79,3.93,9.46
75,5,15,5,0,DCA,YES,204,5.616817566971207,0.44,-13.06,3.58,3.27,8.32
75,5,15,0,5,1-OFF,NO,195,5.603272085891657,0.18,-14.51,-4.11,-2.22,4.08
75,5,15,0,5,1-OFF,YES,195,5.7007276621342955,0.19,-14.44,-3.54,-1.53,4.86
75,5,15,0,5,DCA,NO,195,6.2525716559457285,0.18,-13.15,2.28,3.39,9.01
75,5,15,0,5,DCA,YES,195,5.614366513577776,0.28,-13.05,3.12,2.75,7.94
75,5,10,10,0,1-OFF,NO,200,5.910641476682978,0.43,-14.42,-2.68,-0.02,6.46
75,5,10,10,0,1-OFF,YES,200,6.032783370391044,0.43,-14.41,-2.31,0.41,7.1
75,5,10,10,0,DCA,NO,200,6.256003364855103,0.43,-13.16,3.27,4.51,10.04
75,5,10,10,0,DCA,YES,200,5.623833905133038,0.46,-13.11,4.06,3.87,8.86
75,5,10,5,5,1-OFF,NO,191,5.77048109113647,0.24,-14.56,-3.5,-1.17,5.26
75,5,10,5,5,1-OFF,YES,191,5.877929729837103,0.24,-14.5,-3.0,-0.6,5.98
75,5,10,5,5,DCA,NO,191,6.25492579061154,0.24,-13.19,2.77,3.98,9.59
75,5,10,5,5,DCA,YES,191,5.621302301090846,0.3,-13.1,3.59,3.35,8.48
75,5,10,0,10,1-OFF,NO,182,5.661386588507522,0.05,-14.7,-4.31,-2.32,4.07
75,5,10,0,10,1-OFF,YES,182,5.744879346261583,0.06,-14.58,-3.7,-1.6,4.87
75,5,10,0,10,DCA,NO,182,6.2538727282554225,0.05,-13.22,2.27,3.45,9.14
75,5,10,0,10,DCA,YES,182,5.618862899680652,0.15,-13.09,3.13,2.83,8.1
75,5,5,15,0,1-OFF,NO,196,6.138007314405849,0.48,-14.47,-2.07,1.04,7.64
75,5,5,15,0,1-OFF,YES,196,6.254621281744721,0.48,-14.46,-1.78,1.34,8.23
75,5,5,15,0,DCA,NO,196,6.258398443557005,0.48,-13.2,3.76,5.1,10.62
75,5,5,15,0,DCA,YES,196,5.630918574218481,0.48,-13.17,4.54,4.47,9.4
75,5,5,10,5,1-OFF,NO,188,5.97050672102854,0.29,-14.61,-2.88,-0.12,6.45
75,5,5,10,5,1-OFF,YES,188,6.079455305417753,0.3,-14.55,-2.47,0.33,7.11
75,5,5,10,5,DCA,NO,188,6.257300140296541,0.29,-13.23,3.26,4.57,10.17
75,5,5,10,5,DCA,YES,188,5.6283073088805535,0.33,-13.16,4.07,3.95,9.02
75,5,5,5,10,1-OFF,NO,179,5.830130876516424,0.11,-14.75,-3.7,-1.27,5.25
75,5,5,5,10,1-OFF,YES,179,5.923783193117761,0.11,-14.63,-3.17,-0.67,6.0
75,5,5,5,10,DCA,NO,179,6.256225588624287,0.11,-13.26,2.76,4.03,9.72
75,5,5,5,10,DCA,YES,179,5.6257873286139715,0.17,-13.15,3.61,3.43,8.64
75,5,5,0,15,1-OFF,NO,170,5.720529411419381,-0.08,-14.89,-4.51,-2.42,4.06
75,5,5,0,15,1-OFF,YES,170,5.789744508710262,-0.08,-14.72,-3.86,-1.67,4.89
75,5,5,0,15,DCA,NO,170,6.2551755283800325,-0.08,-13.29,2.26,3.5,9.26
75,5,5,0,15,DCA,YES,170,5.623359603795429,0.01,-13.14,3.14,2.92,8.26
75,5,0,20,0,1-OFF,NO,193,6.389529057794538,0.54,-14.52,-1.46,2.09,8.83
75,5,0,20,0,1-OFF,YES,193,6.495571853478922,0.53,-14.52,-1.24,2.28,9.38
75,5,0,20,0,DCA,NO,193,6.260812101210009,0.54,-13.25,4.25,5.69,11.2
75,5,0,20,0,DCA,YES,193,5.638070688553428,0.5,-13.22,5.02,5.07,9.94
75,5,0,15,5,1-OFF,NO,184,6.198734419456667,0.35,-14.66,-2.27,0.93,7.63
75,5,0,15,5,1-OFF,YES,184,6.302504863326343,0.35,-14.6,-1.94,1.27,8.25
75,5,0,15,5,DCA,NO,184,6.259693844944262,0.35,-13.27,3.75,5.16,10.75
75,5,0,15,5,DCA,YES,184,5.635380641082396,0.35,-13.21,4.55,4.55,9.56
75,5,0,10,10,1-OFF,NO,175,6.031298678876277,0.16,-14.8,-3.08,-0.22,6.44
75,5,0,10,10,1-OFF,YES,175,6.126718137335625,0.16,-14.69,-2.63,0.26,7.13
75,5,0,10,10,DCA,NO,175,6.258598601725721,0.16,-13.3,3.25,4.62,10.3
75,5,0,10,10,DCA,YES,175,5.632780971243722,0.19,-13.2,4.08,4.03,9.18
75,5,0,5,15,1-OFF,NO,166,5.890747416885863,-0.02,-14.94,-3.9,-1.37,5.24
75,5,0,5,15,1-OFF,YES,166,5.9702771738333835,-0.02,-14.77,-3.33,-0.74,6.01
75,5,0,5,15,DCA,NO,166,6.257527091045568,-0.02,-13.33,2.75,4.09,9.84
75,5,0,5,15,DCA,YES,166,5.630272638890402,0.03,-13.19,3.62,3.51,8.8
75,5,0,0,20,1-OFF,NO,157,5.780682127824367,-0.21,-15.08,-4.71,-2.52,4.05
75,5,0,0,20,1-OFF,YES,157,5.835302881523842,-0.21,-14.86,-4.02,-1.75,4.9
75,5,0,0,20,DCA,NO,157,6.256480051636031,-0.21,-13.36,2.24,3.55,9.39
75,5,0,0,20,DCA,YES,157,5.627856615191837,-0.12,-13.18,3.15,3.0,8.42
75,0,25,0,0,1-OFF,NO,216,5.464789083017953,0.39,-14.11,-4.1,-2.25,3.91
75,0,25,0,0,1-OFF,YES,216,5.581340455827411,0.4,-14.13,-3.55,-1.58,4.65
75,0,25,0,0,DCA,NO,216,6.25016161742702,0.39,-12.9,2.01,3.19,8.72
75,0,25,0,0,DCA,YES,216,5.60675760871074,0.5,-12.85,2.85,2.53,7.6
75,0,20,5,0,1-OFF,NO,213,5.623798769904614,0.45,-14.16,-3.49,-1.2,5.09
75,0,20,5,0,1-OFF,YES,213,5.75175586058797,0.45,-14.18,-3.02,-0.66,5.77
75,0,20,5,0,DCA,NO,213,6.2525182494656875,0.45,-12.94,2.5,3.78,9.3
75,0,20,5,0,DCA,YES,213,5.613698061030943,0.52,-12.91,3.33,3.12,8.13
75,0,20,0,5,1-OFF,NO,204,5.521191742856087,0.26,-14.3,-4.3,-2.35,3.89
75,0,20,0,5,1-OFF,YES,204,5.624213249952066,0.27,-14.27,-3.71,-1.65,4.67
75,0,20,0,5,DCA,NO,204,6.251460752260368,0.26,-12.97,2.0,3.25,8.85
75,0,20,0,5,DCA,YES,204,5.611255363602853,0.37,-12.9,2.86,2.61,7.76
75,0,15,10,0,1-OFF,NO,209,5.817212061021676,0.5,-14.21,-2.87,-0.15,6.27
75,0,15,10,0,1-OFF,YES,209,5.947517684135641,0.51,-14.24,-2.49,0.28,6.9
75,0,15,10,0,DCA,NO,209,6.2548952696795395,0.5,-12.99,2.99,4.37,9.88
75,0,15,10,0,DCA,YES,209,5.620707924254926,0.55,-12.96,3.81,3.72,8.67
75,0,15,5,5,1-OFF,NO,200,5.681905903012618,0.32,-14.35,-3.69,-1.3,5.08
75,0,15,5,5,1-OFF,YES,200,5.796495849826759,0.32,-14.32,-3.18,-0.73,5.79
75,0,15,5,5,DCA,NO,200,6.253816149657715,0.32,-13.02,2.49,3.83,9.43
75,0,15,5,5,DCA,YES,200,5.618184522921023,0.39,-12.95,3.34,3.21,8.29
75,0,15,0,10,1-OFF,NO,191,5.57866399918035,0.13,-14.49,-4.5,-2.46,3.88
75,0,15,0,10,1-OFF,YES,191,5.667844933855263,0.13,-14.41,-3.87,-1.73,4.68
75,0,15,0,10,DCA,NO,191,6.252761625603294,0.13,-13.04,1.99,3.3,8.98
75,0,15,0,10,DCA,YES,191,5.615753463953778,0.23,-12.94,2.88,2.69,7.92
75,0,10,15,0,1-OFF,NO,205,6.04024347807816,0.56,-14.25,-2.26,0.9,7.46
75,0,10,15,0,1-OFF,YES,205,6.165735750704162,0.56,-14.29,-1.96,1.21,8.04
75,0,10,15,0,DCA,NO,205,6.257291811514324,0.56,-13.03,3.48,4.96,10.46
75,0,10,15,0,DCA,YES,205,5.627786299331077,0.57,-13.01,4.28,4.32,9.21
75,0,10,10,5,1-OFF,NO,196,5.876607335814052,0.37,-14.4,-3.08,-0.25,6.26
75,0,10,10,5,1-OFF,YES,196,5.993815837512079,0.37,-14.37,-2.65,0.2,6.92
75,0,10,10,5,DCA,NO,196,6.256191872011062,0.37,-13.06,2.98,4.42,10.01
75,0,10,10,5,DCA,YES,196,5.62518308543122,0.41,-13.0,3.82,3.8,8.83
75,0,10,5,10,1-OFF,NO,187,5.741017372442067,0.18,-14.54,-3.89,-1.4,5.07
75,0,10,5,10,1-OFF,YES,187,5.841917846268711,0.19,-14.46,-3.34,-0.8,5.81
75,0,10,5,10,DCA,NO,187,6.255115764774434,0.18,-13.09,2.48,3.89,9.56
75,0,10,5,10,DCA,YES,187,5.622671294634058,0.25,-12.99,3.35,3.29,8.45
75,0,10,0,15,1-OFF,NO,178,5.637186464380357,-0.0,-14.68,-4.7,-2.56,3.87
75,0,10,0,15,1-OFF,YES,178,5.712214125114844,0.0,-14.55,-4.03,-1.8,4.7
75,0,10,0,15,DCA,NO,178,6.25406423274714,-0.0,-13.12,1.97,3.35,9.1
75,0,10,0,15,DCA,YES,178,5.620251898854188,0.1,-12.98,2.89,2.77,8.07
75,0,5,20,0,1-OFF,NO,201,6.288374639924159,0.61,-14.3,-1.65,1.95,8.64
75,0,5,20,0,1-OFF,YES,201,6.403662642430327,0.61,-14.34,-1.42,2.15,9.18
75,0,5,20,0,DCA,NO,201,6.259707034306224,0.61,-13.07,3.97,5.54,11.04
75,0,5,20,0,DCA,YES,201,5.634932298098643,0.59,-13.07,4.76,4.92,9.75
75,0,5,15,5,1-OFF,NO,192,6.100572029262059,0.43,-14.45,-2.46,0.8,7.45
75,0,5,15,5,1-OFF,YES,192,6.213314725109085,0.43,-14.43,-2.12,1.14,8.06
75,0,5,15,5,DCA,NO,192,6.258587054994363,0.43,-13.1,3.46,5.01,10.59
75,0,5,15,5,DCA,YES,192,5.632250152793778,0.43,-13.06,4.3,4.41,9.37
75,0,5,10,10,1-OFF,NO,184,5.936947450742691,0.24,-14.59,-3.28,-0.35,6.25
75,0,5,10,10,1-OFF,YES,184,6.04072505505644,0.24,-14.51,-2.81,0.13,6.94
75,0,5,10,10,DCA,NO,184,6.257490166122716,0.24,-13.13,2.96,4.48,10.14
75,0,5,10,10,DCA,YES,184,5.629658521440276,0.28,-13.05,3.83,3.89,8.99
75,0,5,5,15,1-OFF,NO,175,5.801115297521661,0.05,-14.73,-4.09,-1.51,5.06
75,0,5,5,15,1-OFF,YES,175,5.8880021474997015,0.05,-14.6,-3.5,-0.87,5.82
75,0,5,5,15,DCA,NO,175,6.256417090179635,0.05,-13.16,2.46,3.94,9.68
75,0,5,5,15,DCA,YES,175,5.627158365435413,0.12,-13.04,3.37,3.37,8.61
75,0,5,0,20,1-OFF,NO,166,5.696740071539127,-0.13,-14.87,-4.9,-2.66,3.86
75,0,5,0,20,1-OFF,YES,166,5.757299882870725,-0.13,-14.69,-4.2,-1.87,4.71
75,0,5,0,20,DCA,NO,166,6.255368568991596,-0.13,-13.19,1.96,3.41,9.23
75,0,5,0,20,DCA,YES,166,5.6247506574892645,-0.04,-13.03,2.9,2.85,8.23
75,0,0,25,0,1-OFF,NO,198,6.557496003703629,0.67,-14.35,-1.04,3.0,9.83
75,0,0,25,0,1-OFF,YES,198,6.658757528648762,0.66,-14.4,-0.89,3.09,10.33
75,0,0,25,0,DCA,NO,198,6.262140122498146,0.67,-13.12,4.45,6.13,11.62
75,0,0,25,0,DCA,YES,198,5.642145043280839,0.61,-13.12,5.24,5.53,10.3
75,0,0,20,5,1-OFF,NO,189,6.34934594226762,0.48,-14.5,-1.85,1.85,8.63
75,0,0,20,5,1-OFF,YES,189,6.45227997181992,0.48,-14.48,-1.58,2.08,9.2
75,0,0,20,5,DCA,NO,189,6.2610008601033735,0.48,-13.14,3.95,5.6,11.17
75,0,0,20,5,DCA,YES,189,5.639384837572311,0.45,-13.11,4.78,5.01,9.92
75,0,0,15,10,1-OFF,NO,180,6.161792087014801,0.29,-14.64,-2.66,0.7,7.44
75,0,0,15,10,1-OFF,YES,180,6.261440254383895,0.29,-14.57,-2.28,1.07,8.07
75,0,0,15,10,DCA,NO,180,6.259883967540167,0.29,-13.17,3.45,5.06,10.72
75,0,0,15,10,DCA,YES,180,5.636714246738956,0.3,-13.1,4.31,4.49,9.53
75,0,0,10,15,1-OFF,NO,171,5.998216168957591,0.11,-14.78,-3.48,-0.46,6.24
75,0,0,10,15,1-OFF,YES,171,6.088227380858053,0.11,-14.65,-2.97,0.06,6.95
75,0,0,10,15,DCA,NO,171,6.258790147449304,0.11,-13.2,2.95,4.53,10.26
75,0,0,10,15,DCA,YES,171,5.634134221720476,0.14,-13.09,3.84,3.97,9.15
75,0,0,5,20,1-OFF,NO,162,5.862182133750471,-0.08,-14.92,-4.29,-1.61,5.05
75,0,0,5,20,1-OFF,YES,162,5.934729505085736,-0.08,-14.74,-3.66,-0.95,5.84
75,0,0,5,20,DCA,NO,162,6.257720121245286,-0.08,-13.23,2.45,4.0,9.81
75,0,0,5,20,DCA,YES,162,5.631645724683942,-0.02,-13.08,3.38,3.45,8.77
75,0,0,0,25,1-OFF,NO,153,5.757306093661508,-0.27,-15.07,-5.1,-2.76,3.85
75,0,0,0,25,1-OFF,YES,153,5.8030817175256555,-0.26,-14.83,-4.36,-1.95,4.73
75,0,0,0,25,DCA,NO,153,6.256674629644749,-0.27,-13.26,1.95,3.46,9.35
75,0,0,0,25,DCA,YES,153,5.629249729138094,-0.17,-13.07,2.91,2.93,8.39
70,30,0,0,0,1-OFF,NO,167,5.538606431470288,0.08,-14.17,-2.4,-1.15,4.77
70,30,0,0,0,1-OFF,YES,167,5.636098218636505,0.08,-14.0,-1.89,-0.46,5.62
70,30,0,0,0,DCA,NO,167,6.250362519194006,0.08,-12.98,3.6,3.78,8.94
70,30,0,0,0,DCA,YES,167,5.598733529275969,0.14,-12.82,4.22,3.14,7.98
70,25,5,0,0,1-OFF,NO,176,5.445915518823105,0.16,-13.96,-2.6,-1.29,4.58
70,25,5,0,0,1-OFF,YES,176,5.550867557884133,0.16,-13.82,-2.06,-0.58,5.44
70,25,5,0,0,DCA,NO,176,6.249245119131389,0.16,-12.81,3.32,3.64,8.77
70,25,5,0,0,DCA,YES,176,5.595615339144855,0.23,-12.67,3.96,3.0,7.8
70,25,0,5,0,1-OFF,NO,172,5.638197085722039,0.22,-14.01,-1.98,-0.24,5.77
70,25,0,5,0,1-OFF,YES,172,5.749764050944219,0.21,-13.87,-1.52,0.36,6.57
70,25,0,5,0,DCA,NO,172,6.251618750236807,0.22,-12.85,3.8,4.23,9.36
70,25,0,5,0,DCA,YES,172,5.6026531599949205,0.25,-12.72,4.44,3.6,8.34
70,25,0,0,5,1-OFF,NO,163,5.503438943809176,0.03,-14.16,-2.8,-1.39,4.57
70,25,0,0,5,1-OFF,YES,163,5.595628607353851,0.03,-13.96,-2.23,-0.66,5.45
70,25,0,0,5,DCA,NO,163,6.250538613019239,0.03,-12.88,3.3,3.69,8.9
70,25,0,0,5,DCA,YES,163,5.600118973998694,0.09,-12.71,3.97,3.08,7.96
70,20,10,0,0,1-OFF,NO,184,5.355386404456541,0.24,-13.75,-2.79,-1.42,4.4
70,20,10,0,0,1-OFF,YES,184,5.467138948806259,0.24,-13.64,-2.24,-0.71,5.25
70,20,10,0,0,DCA,NO,184,6.248129122679164,0.24,-12.64,3.03,3.49,8.61
70,20,10,0,0,DCA,YES,184,5.592492854028217,0.31,-12.51,3.71,2.86,7.62
70,20,5,5,0,1-OFF,NO,180,5.54191908040243,0.29,-13.8,-2.18,-0.37,5.58
70,20,5,5,0,1-OFF,YES,180,5.661603434039294,0.29,-13.7,-1.7,0.23,6.38
70,20,5,5,0,DCA,NO,180,6.2505040940560885,0.29,-12.68,3.52,4.08,9.19
70,20,5,5,0,DCA,YES,180,5.599524043575093,0.33,-12.57,4.19,3.46,8.16
70,20,5,0,5,1-OFF,NO,172,5.412331474344971,0.11,-13.94,-2.99,-1.53,4.39
70,20,5,0,5,1-OFF,YES,172,5.511453911966164,0.11,-13.78,-2.4,-0.78,5.26
70,20,5,0,5,DCA,NO,172,6.249422410130053,0.11,-12.71,3.02,3.55,8.74
70,20,5,0,5,DCA,YES,172,5.5969982729916925,0.18,-12.56,3.72,2.94,7.78
70,20,0,10,0,1-OFF,NO,177,5.760430333110955,0.35,-13.85,-1.56,0.68,6.77
70,20,0,10,0,1-OFF,YES,177,5.8800975182128905,0.35,-13.75,-1.16,1.17,7.52
70,20,0,10,0,DCA,NO,177,6.252899026590231,0.35,-12.72,4.01,4.67,9.78
70,20,0,10,0,DCA,YES,177,5.606624569964116,0.35,-12.62,4.67,4.06,8.7
70,20,0,5,5,1-OFF,NO,168,5.600329065778634,0.16,-13.99,-2.38,-0.47,5.57
70,20,0,5,5,1-OFF,YES,168,5.707537059191317,0.16,-13.84,-1.86,0.15,6.39
70,20,0,5,5,DCA,NO,168,6.251796171049653,0.16,-12.75,3.51,4.13,9.32
70,20,0,5,5,DCA,YES,168,5.604018032772454,0.2,-12.61,4.2,3.54,8.32
70,20,0,0,10,1-OFF,NO,159,5.470334370332966,-0.03,-14.14,-3.19,-1.63,4.38
70,20,0,0,10,1-OFF,YES,159,5.556495937177471,-0.03,-13.93,-2.57,-0.86,5.27
70,20,0,0,10,DCA,NO,159,6.250717433778284,-0.03,-12.78,3.01,3.6,8.87
70,20,0,0,10,DCA,YES,159,5.601503987631645,0.04,-12.61,3.73,3.02,7.94
70,15,15,0,0,1-OFF,NO,193,5.267143890867019,0.31,-13.54,-2.98,-1.56,4.21
70,15,15,0,0,1-OFF,YES,193,5.385003847663316,0.32,-13.46,-2.42,-0.84,5.06
70,15,15,0,0,DCA,NO,193,6.247014545489818,0.31,-12.46,2.75,3.35,8.45
70,15,15,0,0,DCA,YES,193,5.589366085976142,0.4,-12.36,3.46,2.72,7.44
